Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Refrigerator,State,Country,Latitude,Longitude,Price_per_sqft,Total_Amenities
210,1250,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.168,5
150,1050,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.142857143,5
165,1050,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.157142857,5
285,1350,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.211111111,5
190,1050,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.180952381,5
150,950,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.157894737,5
240,1300,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.184615385,5
112,600,Dattapada,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.186666667,5
230,1500,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.153333333,5
155,1050,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.147619048,5
230,1100,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.209090909,5
165,1050,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.157142857,5
180,1050,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.171428571,5
150,1050,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.142857143,5
175,950,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.184210526,5
195,1250,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.156,5
195,1200,Dattapada,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.1625,5
160,850,Dattapada,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22291,72.85753,0.188235294,5
140,671,Deonar,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.05105,72.91765,0.208643815,14
138.99999,800,Devidas Cross Lane,2,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.23763,72.85619,0.173749988,12
341,1500,Diamond Market Road,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.22979,72.85475,0.227333333,5
136,600,DN Nagar Road,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.11664,72.83132,0.226666667,5
136,600,DN Nagar Road,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.11664,72.83132,0.226666667,5
85,650,Dokali Pada,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.16324,72.95131,0.130769231,5
85,650,Dokali Pada,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.16324,72.95131,0.130769231,5
20.18,375,Dombivali,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maharashtra,India,18.969049,72.821182,0.053813333,2
38,555,Dombivali East,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.068468468,5
36,600,Dombivali East,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.06,6
37,550,Dombivali East,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.067272727,5
30,600,Dombivali East,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.05,5
76,950,Dombivali East,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.08,5
38,555,Dombivali East,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.068468468,5
36,600,Dombivali East,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.06,6
37,550,Dombivali East,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.067272727,5
30,600,Dombivali East,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.05,5
76,950,Dombivali East,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.08,5
34.67,530,Dombivali East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.21573,73.10317,0.065415094,3
23,480,Dombivli (West),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.23239,73.08776,0.047916667,4
61,1150,Dronagiri,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.053043478,3
35,690,Dronagiri,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.050724638,10
52,1070,Dronagiri,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.048598131,22
34,704,Dronagiri,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.048295455,10
35,688,Dronagiri,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.050872093,11
24,625,Dronagiri,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.0384,9
35,690,Dronagiri,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.050724638,10
52,1070,Dronagiri,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.048598131,22
34,704,Dronagiri,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.048295455,10
35,688,Dronagiri,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.050872093,11
24,625,Dronagiri,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.0384,9
50,1155,Dronagiri,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.043290043,10
53,1120,Dronagiri,2,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.047321429,12
30,650,Dronagiri,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.046153846,11
36.5,665,Dronagiri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.054887218,3
42,690,Dronagiri,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.060869565,11
30.01,675,Dronagiri,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.044459259,12
30,650,Dronagiri,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.046153846,11
36.5,665,Dronagiri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.054887218,3
42,690,Dronagiri,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.060869565,11
30.01,675,Dronagiri,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.044459259,12
61,1150,Dronagiri,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,18.96905,72.82118,0.053043478,3
170,1245,Eastern Express Highway Vikhroli,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.11569,72.93539,0.136546185,5
95,850,Four Bungalows,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.12546,72.82696,0.111764706,5
70,450,Four Bungalows,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.12546,72.82696,0.155555556,5
210,730,Ganesh Nagar,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.12469,73.00051,0.287671233,5
180,1462,Ghatkopar,3,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.087799,72.902687,0.123119015,17
85,676,Ghatkopar,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.087799,72.902687,0.125739645,17
290,1350,Ghatkopar,3,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.087799,72.902687,0.214814815,9
120,957,Ghatkopar,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.087799,72.902687,0.12539185,17
220,1527,Ghatkopar,3,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.087799,72.902687,0.144073346,9
175,1188,Ghatkopar,2,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.087799,72.902687,0.147306397,9
585,3410,Ghatkopar East,4,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.073721,72.912369,0.171554252,13
725,2014,Ghatkopar West,3,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,Maharashtra,India,19.087799,72.902687,0.359980139,18
175,1188,Ghatkopar West,2,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.087799,72.902687,0.147306397,9
54,547,Ghodbunder Road,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.2905,72.9048,0.098720293,4
54,547,Ghodbunder Road,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.2905,72.9048,0.098720293,4
52,534,Godrej Hill,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,18.9571,72.80183,0.097378277,5
33,342,Godrej Hill,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,18.9571,72.80183,0.096491228,5
270,1695,Goregaon,3,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.159292035,11
216,1579,Goregaon,3,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.13679544,11
302,2153,Goregaon,3,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.140269392,11
412,1872,Goregaon,4,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.22008547,13
305,1717,Goregaon,3,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.177635411,13
375,2195,Goregaon,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.170842825,14
415,2195,Goregaon,3,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.189066059,12
480,3230,Goregaon,4,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.148606811,12
126,1012,Goregaon,2,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.124505929,15
320,1950,Goregaon,3,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.164102564,17
279,1404,Goregaon East,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.198717949,20
315,1620,Goregaon East,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.194444444,20
367,1675,Goregaon East,4,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.219104478,14
160,900,Goregaon East,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.177777778,6
290,1404,Goregaon East,2,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.206552707,18
294,1618,Goregaon East,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Maharashtra,India,19.16181,72.85759,0.18170581,3
250,1400,Goregaon East,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.178571429,5
112.99999,900,Goregaon East,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.125555544,8
46,545,Goregaon East,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.08440367,16
30,340,Goregaon East,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.16181,72.85759,0.088235294,4
181,1296,Goregaon West,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.139660494,21
238,1638,Goregaon West,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.145299145,21
212,1465,Goregaon West,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.144709898,21
365,2030,Goregaon West,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.179802956,21
145,775,Goregaon West,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.187096774,21
135,910,Goregaon West,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.148351648,21
90,640,Goregaon West,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.140625,21
279,1656,Goregaon West,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.168478261,21
816,3888,Goregaon West,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.209876543,21
601,3585,Goregaon West,4,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.167642957,13
120,510,Goregaon West,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.235294118,0
170,1270,Goregaon West,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.133858268,3
625,2665,Goregaon West,3,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.234521576,13
215,1500,Goregaon West,3,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.143333333,12
215,1500,Goregaon West,3,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.143333333,12
215,1500,Goregaon West,3,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.143333333,12
255,1650,Goregaon West,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.154545455,6
100,546,Goregaon West,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.183150183,3
257,1505,Goregaon West,3,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Maharashtra,India,19.16497,72.845963,0.17076412,13
200,900,Haridas Nagar,2,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,Maharashtra,India,19.22166,72.84667,0.222222222,21
230,925,Haridas Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22166,72.84667,0.248648649,3
230,925,Haridas Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Maharashtra,India,19.22166,72.84667,0.248648649,3
55.45,902,Haware City,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.26487,72.96075,0.061474501,6
55.56,902,Haware City,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Maharashtra,India,19.26487,72.96075,0.061596452,7
